movie_id,runtime,adult,genres,directors,keywords
1806,91,False,"Adventure, Children, Comedy",John Roberts,research parrot thief talking animal
1816,84,False,"Comedy, Drama",James Toback,love revenge loft rimming
1831,130,False,"Action, Adventure, Sci-Fi",Stephen Hopkins,future time travel robot sabotage deep space 2050s
1836,113,False,"Comedy, Drama",Whit Stillman,depression new york city jealousy dancer sexuality nightclub investigation addiction liar love friends theft drugs death disco pretending to be gay
1856,95,False,Documentary,Nick Broomfield,singing embryo living under the bridge music rights
1867,83,False,"Action, Adventure",Carl Schenkel,africa tarzan
1873,134,False,"Crime, Drama, Romance, War",Bille August,"prisoner paris, france based on novel or book falsely accused blackmail french revolution motherly love 19th century altruism"
1883,108,False,"Comedy, Drama, Romance",Warren Beatty,"hip-hop washington dc, usa election campaign politics mission of murder liberal political satire u.s. senator democratic party"
1891,93,False,"Horror, Thriller",Scott Reynolds,psychoanalysis razor gore psychiatric hospital psychologist serial killer hospital killer straight razor mental hospital
1897,101,False,"Drama, Romance",Lisa Cholodenko,career new york city photographer photography heroin exploitation addiction magazine love lesbian relationship drugs lgbt intern woman director lesbian
1904,137,False,"Comedy, Drama",Hal Hartley,garbageman  new jersey alcohol politics money murder fame drugs
1921,84,False,"Drama, Sci-Fi, Thriller",Darren Aronofsky,new york city hacker ark of the covenant insanity paranoia mathematics mathematician delusion helix headache chaos theory migraine genius surrealism alienation computer chip talmud garden of eden math genius atonement mysticism intuition psychotronic film lynchian avant garde absurd savant fibonacci spiral
1927,133,False,"Action, Drama, War",Lewis Milestone,friendship army based on novel or book germany disillusion world war i steel helmet patriotism boot camp battlefield atrocity black and white soldier combat warfare death pre-code anti war mud trenches young soldier battlefield trauma
1932,185,False,"Drama, Musical",Robert Z. Leonard,biography producer broadway
1731,84,False,Comedy,Stanley Tong,lie bluff based on cartoon millionaire luck short sighted
1746,93,False,Comedy,Penelope Spheeris,blindness and impaired vision woman director
1760,93,False,Comedy,Bob Spiers,media pop star manager pop bus pop culture surreal satire celebrity fame duringcreditsstinger pop group
1777,97,False,"Comedy, Romance",Frank Coraci,marriage proposal love of one's life wedding vows bride bridegroom falling in love
1964,114,False,"Drama, Mystery",Alan J. Pakula,new york city prostitute cat obsession audio tape detective junkie pimp conspiracy psychologist whodunit missing person
1972,89,False,Horror,Stephen Hopkins,dream baby monster nightmare nun sadism psychopath asylum pregnancy supernatural resurrection ohio sequel murder vision slasher torture birth disfigurement nightmare becomes reality fetus womb supernatural horror
1974,94,False,"Horror, Mystery, Thriller",Sean S. Cunningham,lake new jersey drowning summer camp sadism villain woods revenge murder stalking serial killer cabin camp slasher summer series of murders franchise 1950s teenager
1979,86,False,Horror,Tom McLoughlin,mask new jersey lightning sadism psychopath cemetery sequel woods slaughter serial killer slasher series of murders supernatural horror meta
1981,100,False,Horror,Rob Hedden,mask high school new york city new jersey sadism psychopath boat sewerage times square sequel woods slaughter serial killer slasher series of murders supernatural horror
1987,93,False,Horror,Paul Lynch,high school dancing dance revenge murder prom serial killer slasher killer disco psycho red herring
1991,87,False,"Horror, Thriller",Tom Holland,"chicago, illinois birthday gun voodoo stalker evil doll murder killer doll serial killer slasher explosion single mother killer doll evil killer toys toy comes to life possessed doll supernatural power mother and son falling out window"
1998,117,False,Horror,John Boorman,1970s religion and supernatural exorcism possession hypnosis pact with the devil sequel examination priest devil catholic church demonic possession locust faith healing supernatural horror
1999,110,False,Horror,William Peter Blatty,death penalty religion and supernatural suspicion of murder investigation exorcism doomed man possession psychiatric hospital priest series of murders missing person catholic church demonic possession supernatural horror
2008,100,False,"Crime, Drama, Film-Noir",Michael Oblowitz,neo-noir
2010,149,False,"Drama, Sci-Fi",Fritz Lang,future metropolis class society man vs machine underground world tower of babel based on novel or book inventor dystopia delirium mad scientist prophet steampunk grim reaper robot destruction silent film expressionism seven deadly sins depravity mob justice downtrodden saviour social unrest german expressionism mediator
2018,70,False,"Animation, Children, Drama",David Hand,loss of loved one forest coming of age best friend cartoon rabbit forest fire fawn cartoon deer
2020,119,False,"Drama, Romance",Stephen Frears,plan lovesickness based on novel or book cheating cynic sexuality boredom praise arranged marriage lover ladykiller fiancé seduction love letter courtly life gender roles 18th century
2027,84,False,"Comedy, Crime",Jim Abrahams,escape italy gangster postman mafia emigrant
2046,90,False,"Adventure, Children, Sci-Fi",Randal Kleiser,florida farewell artificial intelligence (a.i.) flying saucer nasa homesickness extraterrestrial technology time travel alien electronic music score dog pets alien technology time jump
2054,93,False,"Adventure, Children, Comedy, Fantasy, Sci-Fi",Joe Johnston,inventor parent child relationship ant shrinking giant insect neighbor
3799,84,False,"Animation, Children",Kunihiko Yuyama,prophecy ocean legend chosen one collector based on video game tropical island anime
1951,153,False,"Drama, Musical",Carol Reed,"london, england based on novel or book pickpocket orphanage musical based on play or musical victorian england orphan dog 19th century"
1958,132,False,"Comedy, Drama",James L. Brooks,based on novel or book parent child relationship loss of loved one texas cancer astronaut single mother neighbor neighbor relationship narcissistic mother
1963,85,False,"Comedy, Crime",Woody Allen,prison pickpocket bad luck jinx wedding
2093,109,False,"Adventure, Children, Fantasy",Walter Murch,princess donkey electric shock sequel pumpkin imaginary land mental institution mechanical based on young adult novel mirror
2097,95,False,"Children, Drama, Fantasy, Mystery, Thriller",Jack Clayton,witch dream based on novel or book elephant lightning circus child murder maze spider clown black magic carnival decapitation storm tarantula gothic sideshow autumn lightning rod
2102,8,False,"Animation, Children, Comedy, Musical",Ub Iwerks Walt Disney,musical steamboat black and white cartoon mouse short film
2111,93,False,Comedy,Carl Reiner,just married marriage contract wedding brain surgeon
2116,132,False,"Adventure, Animation, Children, Fantasy",Ralph Bakshi,mission based on novel or book elves dwarf
2120,120,False,"Drama, Horror",Fraser Clarke Heston,small town sheriff based on novel or book pain strangeness manipulation malice prank devil desire occult
2121,93,False,"Horror, Thriller",Lewis Teague,based on novel or book animal attack cadillac dam corpse dog rabies rabid dog rabbit hole trapped in car mad dog pets animal horror saint bernard dog
2130,104,False,"Crime, Drama, Romance",Louis Malle,new jersey casino gangster cocaine casanova murder mobster atlantic city older man younger woman relationship poker game drugs lemon
2135,152,False,"Adventure, Children, Musical",Richard Fleischer,england parrot vegetarian victorian england based on children's book rainstorm seal (animal) talking to animals shell 19th century
2138,88,False,"Adventure, Animation, Children, Drama, Fantasy",Martin Rosen,based on novel or book gore trap anthropomorphism seagull based on children's book rabbit runt river crossing adult animation journey myth berkshire
2152,90,False,"Children, Comedy",Richard Martin,sports american football sequel dog golden retriever boy and dog
2155,91,False,"Comedy, Drama",Tamara Jenkins,1970s dysfunctional family coming of age teenage girl beverly hills woman director nursing school nomad
2160,138,False,"Drama, Horror, Thriller",Roman Polanski,"husband wife relationship based on novel or book satanism conspiracy demonic possession satanic ritual pregnant wife coven (akelarre) satanic cult manhattan, new york city woman in jeopardy neighbor neighbor relationship"
2167,121,False,"Action, Horror, Thriller",Stephen Norrington,martial arts hero vampire superhero supernatural based on comic rivalry vampire hunter (slayer) sword fight revenge tragic hero one man army martial arts master scientist super power blade taunting secret headquarters escapade deadly master warrior urban gothic good versus evil
2171,96,False,"Comedy, Drama, Romance",Brad Anderson,"aquarium boston, massachusetts romantic comedy dating"
