movie_id,similar_movie_1,similar_movie_2,similar_movie_3,similar_movie_4,similar_movie_5,similar_movie_6,similar_movie_7,similar_movie_8,similar_movie_9,similar_movie_10
3423,2352,6514,59429,4214,27685,4215,156609,50158,53435,3071
3430,5347,7450,3432,639,32294,78116,3919,4482,6367,59018
3433,95583,3431,150401,3434,75813,6687,86892,4262,26947,60293
3440,3328,3439,3402,97950,3030,81018,2512,153408,8461,71108
3445,481,8236,22,88515,1991,3849,3863,3238,7362,146688
3451,32298,27744,2743,6298,94919,3112,6763,5016,7781,8372
3307,167790,899,118814,942,3306,8465,7844,932,3528,159193
3480,5802,71899,26965,2590,161922,4828,132660,5896,1235,106062
3497,3983,96829,60397,3501,5970,140928,61628,6344,68886,6436
3501,25827,31700,4410,5896,8911,3983,848,3765,60397,61986
3506,4220,58839,47644,6559,49793,48326,4941,72641,106100,118530
3511,5706,3327,4630,165947,109282,3499,5337,3586,67888,3648
3516,1428,7728,82152,50792,98175,56908,779,3436,289,56152
3525,186,100507,829,142422,26225,6341,128620,5077,106330,322
3535,4489,91628,6324,7450,639,1836,5347,160836,32294,6732
3550,2633,33294,6755,168090,5254,78772,2477,89030,2328,8985
3556,5105,4990,261,51086,98230,7054,505,149354,1407,2775
3566,50842,171765,7033,33421,42011,26745,55276,1875,454,5454
3573,54736,1779,34129,109241,3574,8810,6559,94735,148626,3347
3580,4916,31522,4117,8684,3836,118702,92234,41571,4349,2202
3587,59018,43908,2160,7023,78116,61350,1175,902,4482,6324
3596,7926,1547,2743,119714,65642,238,64695,170777,1858,60904
3606,7450,6367,639,32294,7932,111817,102800,59018,175,129657
3615,149354,2174,8609,77191,1969,6650,3095,165549,109853,5569
3618,126420,88593,174727,87485,3929,3298,5912,80489,31445,8604
26078,1459,440,7560,954,105585,30846,164917,110387,49286,99636
3474,715,106648,58964,412,3462,7493,2362,7728,436,1458
3475,118814,114707,8609,1175,391,129,166526,8575,5625,43908
3655,2352,5238,6765,74685,2583,3914,4424,90943,3409,175431
3662,3660,132422,1340,3204,5736,3663,946,3361,90528,3980
3673,1081,7167,3843,74545,6323,3347,123545,91077,3412,4368
3677,48741,6453,6465,4359,93320,62511,30890,47970,1235,8362
3681,128360,4785,4492,3802,3700,8371,92264,104243,3104,6283
3684,2865,56908,5292,6559,49793,4815,2060,59440,5820,104374
3690,706,98230,55241,3689,147,79134,193571,409,2546,7773
3697,1137,6203,707,4663,3431,4126,1918,155892,2672,170399
3701,112852,3326,60516,26444,70286,149144,149146,69529,93610,8447
3705,2940,91622,33966,2257,27773,5896,1018,4670,187593,7839
3710,105020,3908,88515,420,6994,110826,5220,1968,6800,4085
3726,155820,119218,142598,7344,6022,53464,31420,26875,1322,8605
3731,6631,3987,4412,135518,4229,4053,116985,79501,2259,6158
3736,2171,138702,391,8533,5644,99750,81819,92259,8302,3987
3741,542,93855,4389,5929,122884,3152,7255,1980,27434,1244
3747,147,3678,5625,95761,4260,4191,8609,118814,391,1175
3755,870,429,48001,8236,3660,6323,34150,481,44020,505
3758,7439,8835,60516,170945,3350,5575,241,1350,5120,149330
3765,26283,25827,99574,3844,848,8911,5449,7312,3501,1283
3640,7450,639,32294,6367,7932,111817,59018,3606,102800,2504
3652,114935,165101,1356,7560,189333,122916,104760,6979,84942,78088
3802,3700,116419,1010,4489,91628,6324,5247,111,7450,1836
3810,4326,3671,25827,134158,7312,7310,5657,55282,2439,8911
3814,152079,98836,4005,40629,7092,5975,2808,5111,5422,2294
3834,146024,4321,25959,82152,2829,2988,148424,3516,3598,98175
3835,87522,5802,107436,247,8695,80864,48598,126577,91935,137218
3840,63276,130576,3441,5575,1769,71500,96829,3326,3497,77798
3846,170937,132496,2476,7839,6344,3272,4815,3310,73023,26527
3852,6316,158254,74727,7004,6750,2125,55267,1441,59915,105355
3859,6692,27176,112497,172591,160289,7728,5114,3691,8587,33154
3863,481,8236,22,88515,1991,3445,3849,3238,51540,7362
3870,25827,8911,4024,8838,79895,5896,848,136778,3094,2664
3877,3042,919,188,2643,2408,112852,27155,64497,125970,2641
3884,3922,2164,3537,1867,3111,161634,40339,75813,1220,135288
3897,6241,2590,6342,5197,106062,37857,5896,34540,132660,71899
3911,4235,59131,2330,47640,2077,3011,165639,167380,4166,5136
3917,5428,3918,113378,5502,125916,924,4517,3735,45658,54256
3925,1405,5111,114670,159441,136834,26444,165139,8873,1582,116985
3928,2651,7454,4135,1340,273,2183,2648,175401,2333,72165
3937,143255,26612,7988,55094,26701,55061,94810,4610,31101,59016
3788,7316,1493,6415,4117,134109,3391,86290,80572,4782,140928
3793,761,111781,2334,87232,6559,26913,6333,112326,7263,1005
3966,55272,218,33145,5802,74916,6055,1836,160836,4489,4663
3973,3261,2710,66783,32011,8575,31737,3839,48638,53466,3057
3981,109576,52328,92192,166526,133377,4942,3354,5468,47446,4231
3983,3497,7030,3501,337,60397,6851,63768,69495,3350,6031
3990,171917,783,25746,7079,175,71823,524,5490,7072,133832
3992,134158,146730,134095,80126,25827,27838,95307,3791,7034,40955
4002,4581,32371,3615,8711,2116,7716,8946,1474,8836,4993
4007,2892,26745,80590,3797,2347,2433,2743,84601,106782,8609
4015,53326,114762,1483,50445,162478,6107,8879,1895,111375,103865
4029,25827,44828,848,26467,8911,134158,2664,8463,83374,95307
4033,7730,2816,321,1920,44020,750,6731,577,90384,32892
4042,235,160422,73290,99750,6932,4757,33660,49265,8809,1654
4052,170,5466,2040,103339,1866,3298,66097,56336,1645,2940
4062,44225,835,7034,132454,4622,1913,73808,166534,2500,65130
4065,2743,3797,489,164,140301,42004,52241,105835,6893,639
4080,639,42004,78116,7023,61350,133645,111817,412,2266,3113
4086,1352,7344,72405,69118,2741,2991,30848,4436,70361,942
3953,1173,1597,109569,3112,128197,80864,7037,96917,141810,7561
3959,5171,1247,33294,674,2761,193583,7481,105755,143365,112804
4128,3765,466,50685,71910,3671,7027,3396,141408,25827,7041
4138,784,2935,1346,107436,8042,30898,4619,174045,3449,3462
4146,3294,30749,49280,129428,94070,142997,8607,105197,102378,91978
4155,74275,7012,8836,62511,4031,77421,1735,4191,5027,4371
4166,118924,143559,5341,93980,121469,93855,171251,188797,59131,2361
4187,37211,122433,4225,81132,390,3095,140523,86028,4535,3109
4113,6436,5575,3410,635,3350,25898,3310,8870,76091,65882
4195,26265,3263,1340,6559,5481,5329,129011,1591,1812,2590
4202,7344,377,95163,3272,3606,139747,40,48516,5563,103210
4211,52604,31049,41014,8959,7728,1627,151559,73323,7264,3176
4220,33646,6559,3506,49793,4221,48161,118530,2060,708,8937
4225,60471,72167,4187,484,166526,1068,34542,345,88932,168456
4233,52767,8533,50658,8712,3077,26712,52328,3810,80166,1307
4241,351,71468,2800,7561,6899,171751,6319,5818,61628,89047
4251,120783,406,99750,122490,136018,6067,51357,82378,160422,56757
4259,167790,118814,4313,942,8465,932,3528,4263,3307,8840
4263,118814,942,412,167790,8609,5646,6750,1269,5299,1441
4126,116799,117511,4663,2672,140816,3966,3697,114670,707,155892
4321,64010,91628,6324,7450,656,4482,639,5347,7023,32294
4325,89759,36276,2961,70159,7839,90353,1493,134109,140247,6254
4327,2355,26401,97950,153408,26900,2019,52767,2478,121231,84187
4339,3766,82202,982,3654,8340,45658,32371,52319,160422,1408
4349,8684,31522,4916,4117,3836,92234,41571,118702,1253,2202
4353,118702,6422,53550,5152,4577,4008,1263,32770,3342,466
4361,53129,4280,1081,3076,70728,122904,8196,4672,478,52722
4372,679,2885,167790,48150,5752,7340,48412,4229,5929,3528
4374,55241,98230,95949,1268,2469,706,4888,193571,69685,6890
4381,3553,3987,2292,49286,6631,4053,27523,47566,128520,2259
4387,861,143255,26612,886,1189,52831,59016,31101,94405,2881
4402,3586,3937,8530,1580,45062,26504,96616,1488,6095,55253
4404,32116,188,8447,1253,86332,31522,95780,143525,76175,142456
4409,481,8236,22,4093,92198,8831,88515,7362,6140,3557
4420,122922,363,6415,86290,3569,2727,69118,93320,39231,80572
4427,168608,39427,142509,5102,4916,2159,50068,5651,94780,3035
4436,30848,715,8609,4928,84601,92760,61350,8575,928,59915
4437,3594,1332,4374,2172,2918,193571,95218,4581,167634,26562
4441,26792,98503,67534,4442,6721,115727,50003,7899,135803,46322
32029,3104,185435,26612,2058,31101,143255,7981,100226,140174,1499
4305,113573,33171,89039,27480,8533,7027,66943,27776,55577,3100
4313,118814,167790,942,4263,5929,5321,412,1339,5299,4259
4474,5878,2187,469,30818,1962,1596,4703,1172,1307,3965
4488,4351,4640,707,7251,1137,4369,4663,1918,155892,3431
4490,703,1340,5081,4995,2740,2720,3809,931,1186,96007
4499,4522,165139,6013,2195,83969,2733,3475,7458,79879,5876
4511,2605,1076,775,220,92309,4792,1399,7987,3141,2149
4522,165139,4499,7257,3475,118814,6300,885,71910,140928,1201
4527,55241,58291,69685,193571,98230,706,2172,95949,134847,2469
4535,4534,6668,61628,4527,5818,3095,91325,3109,122433,1961
4553,8447,70286,60516,1681,135885,435,93610,149330,5700,3701
4572,5347,6009,47404,160836,55272,129657,6055,4594,94405,50068
4574,2808,466,4353,111844,4577,3410,110102,3753,1408,340
4585,54732,175,91628,3598,6324,7450,113348,639,5347,32294
4597,4497,7007,5438,3497,5959,6989,32632,3686,126577,64285
4605,2991,4798,96,138632,2989,6330,101423,1729,6687,1408
4615,167790,118814,942,3528,5299,3076,8465,4263,5929,412
4624,3678,3747,147,4608,76751,3433,4262,26947,105593,86892
106542,428,1084,7181,6993,167790,118814,7614,7169,155509,1394
4452,161127,6860,46367,742,66198,36517,858,61071,1662,164647
4465,715,105246,8609,92760,96935,4920,8575,59915,30848,113313
4672,4971,2117,1226,1816,2629,3436,48032,3072,56908,159193
4676,6873,2155,5548,84392,3099,63540,419,4085,3619,7101
4683,135137,8633,140956,4229,631,27776,179401,185435,98122,44731
4690,7364,8667,233,4766,4419,2975,269,3167,33679,4483
4703,56339,26743,7254,8609,4117,1172,8946,3415,48082,111384
4713,714,7560,49286,99636,175569,48,48214,164917,5026,68552
4717,104129,135803,27801,4580,7482,4442,26736,67534,2422,98503
4722,65585,84374,2629,180,50792,4304,161922,103141,3167,63479
4734,1639,97757,27762,94122,156553,899,6620,6005,5421,89904
4743,232,54276,1487,5678,6266,68347,89047,111443,5311,61628
4754,950,7046,668,917,31737,2478,66171,47810,145745,174141
4769,4117,8684,31522,4349,52042,4916,58303,41571,1031,3836
4775,715,92760,139857,8575,8609,59915,30848,130686,4436,4928
4776,5959,4139,3005,516,61401,5961,6994,59016,98633,52831
4785,599,128360,3681,8371,4492,7811,3700,3802,7657,3699
4788,159976,253,56908,8533,1959,3100,4350,26717,77421,58078
4794,242,8964,155659,488,879,1264,4055,3770,8196,6656
4800,715,25962,84601,489,2430,31737,65685,59667,7308,8609
4808,139857,4775,96935,92760,4546,5951,5146,50806,412,58964
32031,4316,77881,159,8587,54259,3770,80748,133645,48082,104245
4658,1982,1190,1793,4725,2877,4874,1891,1358,5617,2702
4663,3431,134109,4126,116799,3966,103596,155892,707,117511,170399
4852,168266,129937,107314,103341,5782,27584,3563,116977,96563,6090
4862,32298,6810,412,58964,715,5304,31737,50806,7205,1627
4866,4220,90943,173209,4646,167706,3022,57843,6808,5742,4047
4874,3342,1190,4725,7982,5617,715,1891,4658,6952,1982
4886,103141,59336,88345,3764,88,3837,140711,6086,577,4129
4893,5980,6533,108192,1355,168250,633,615,3832,8860,3185
4909,80846,6827,1655,7072,6656,7889,2119,8225,69251,143896
4916,118702,31522,50068,41571,4117,8684,4349,3143,27816,92234
4925,2511,903,113,5442,2307,913,3790,4531,4946,6187
4936,6890,55241,6153,93790,193571,1268,152037,97836,98230,1453
4942,166526,1646,5468,3354,3981,26124,134130,71999,140359,2662
4951,109576,160848,2950,123545,33558,1792,3461,71668,4022,26562
4957,3682,481,8236,4945,22,4498,3863,88515,71838,3667
4964,133802,2590,106062,2606,132660,71899,6342,199,80124,5577
4973,56908,143245,3046,159193,8533,133217,41769,2867,391,5614
4976,3392,160422,73290,99750,89864,1654,44197,121,81788,139717
4981,2172,2469,3155,167634,193571,706,53808,55241,6153,3296
8908,95313,2350,1162,6086,90890,3106,487,201,43871,765
4830,1276,27705,8463,96563,3095,3870,318,7376,848,5896
4835,6237,7083,182731,8196,25996,3072,7618,3441,38304,6782
5046,91660,26409,2402,94018,1909,1580,64497,26444,116797,3699
5051,968,4799,2232,6650,73929,6769,91784,4971,391,779
5060,4826,31522,72178,27869,4916,1253,4349,70451,34536,207
5068,2590,106062,476,168492,133802,6342,26965,132660,456,80124
5074,98230,95949,69685,55241,1268,706,2469,193571,6890,3363
5077,53280,4069,1777,71668,65740,112303,3525,109317,175431,48342
5083,32659,25827,1347,848,26283,8911,31700,134158,4326,3870
5103,7175,87192,7369,153386,4154,6559,7802,34450,6022,120130
5105,36276,2961,4325,70159,7839,3556,6254,6320,90353,140247
5111,1300,80831,2789,5994,33629,47261,885,35015,2327,89047
5116,5620,1367,5563,3274,6588,8588,3397,149011,78041,7448
5136,4235,41716,7364,33683,6881,6242,7335,148632,1650,104078
5152,4008,53550,50068,4353,4577,3836,72178,3767,8045,27816
5155,131023,179953,8983,1276,73344,34338,7202,998,4611,92243
5171,3959,1339,31660,6791,7092,97752,412,4297,84696,4992
5189,63992,158966,1887,1762,1333,109723,95543,176805,3345,8623
5214,390,5213,53993,110586,1292,94931,26413,8533,100194,142997
5220,20,33966,49793,98633,3029,133798,6994,61024,105020,3265
5231,2055,3624,6111,85796,7450,55232,32294,33639,3113,639
8912,7450,639,32294,174727,5347,6367,111817,3606,7932,3919
5013,2352,5238,4883,6545,136654,7037,31297,3655,4898,66090
5015,27627,3147,8921,4260,3198,4611,2280,27705,3987,7217
5279,6856,5,5646,2630,6720,236,134021,92760,953,412
5288,87520,42740,7560,164917,135536,8425,99636,49286,48214,440
5294,60760,5609,3262,45062,7046,175569,7439,106916,3370,8831
5300,54997,3744,133782,137345,25773,1283,8042,31878,849,146730
5312,5442,4383,61011,160440,82378,2991,942,94777,879,5959
5321,118814,167790,942,4263,2018,4313,5929,8465,2081,412
5334,55250,25870,2682,7781,5710,34048,109569,96610,3599,118
5341,4166,171251,5513,188797,128852,60979,140265,5421,86377,6373
5349,52722,110553,172887,95510,1268,55241,3063,1257,6887,7773
5363,706,63479,55241,98230,95949,2469,193571,1987,1268,48412
5375,1271,5963,1836,5081,8609,142424,55555,3046,25834,1596
5385,90863,8755,38304,1093,56286,79073,58879,6554,6306,3539
5414,4901,7040,2334,1497,990,75813,4697,349,6059,6709
5416,59667,715,52458,92760,8609,8575,30848,59915,4436,4928
5421,1639,2172,76251,98230,94122,27762,4888,4218,69904,97757
5428,113378,2301,3917,133879,6528,45880,5365,35347,55269,125916
5435,3037,103341,4833,73929,4688,94018,58025,44020,7181,122896
5443,409,1135,114184,6049,3968,4168,4745,58156,414,5742
5268,27721,2655,55116,31737,103042,92681,43930,104074,32298,47404
5269,118814,6436,8609,8919,55241,95761,1175,391,131920,3350
5477,58972,1959,32584,27266,27674,94959,140928,3466,6376,56908
5483,952,135787,235,8481,2710,48326,3586,8119,6005,5300
5497,5493,2554,2983,105468,70301,4816,71264,2533,132362,60126
5499,940,520,1027,3034,87197,1785,25773,79333,151,2968
5505,2567,133645,8235,1215,26741,3477,2835,1639,2580,4132
5515,32294,113573,89386,78116,27491,5847,5975,33435,6881,3167
5522,1785,165969,44731,179401,76751,6790,66198,6583,97913,8633
5530,32160,7080,25996,144716,109968,176,2865,69118,4420,49932
5538,5539,829,7030,1332,1175,96917,3587,176805,8809,4229
5544,481,8236,22,88515,891,7362,84696,3445,1991,3849
5563,3272,6885,7450,111817,639,32294,175,2702,6367,59018
5570,4517,7255,132335,89028,269,4229,8275,112515,1331,4389
5584,5585,171763,108540,5470,102760,5912,1273,3102,2991,4502
5590,25773,2130,8042,53121,5856,4880,136778,3729,146730,90405
5601,505,5625,4990,2059,55110,48414,161032,1893,116985,96917
5609,60760,2334,45062,91483,8831,88235,175569,106916,8968,139644
5612,40614,95654,3112,1671,6687,25826,6124,6461,96917,2743
9005,61692,492,1018,113862,7326,6159,164753,1407,127319,70286
5465,869,58078,8587,51084,60293,62553,1493,56908,4926,1893
5471,779,6750,41285,3685,1081,2175,1893,118814,253,1312
5636,2996,998,806,92637,429,69720,116849,694,2423,31
5665,5896,6732,149380,176805,1453,6324,91628,7450,639,2702
5670,131130,55687,5849,6816,102852,52973,6750,8362,62511,225
5684,269,121715,116,6654,4316,143355,143896,105731,65982,149902
5689,7049,1226,1441,2594,1247,106062,80124,216,96829,199
5694,1923,129354,2166,8391,2546,1227,113350,1357,8008,1307
5706,3511,6559,7352,3327,109282,49793,2060,706,7263,103655
5721,6031,4489,6324,91628,7450,1836,639,5347,160836,7023
5735,90943,3686,1237,8043,77798,75395,67799,135787,58964,5556
5742,2803,25927,174737,173307,3462,49,2968,715,7243,6879
5752,99087,4372,6559,6246,2019,26778,30890,6618,74683,4220
5785,48322,98083,81156,3606,6005,3939,7390,4284,107141,53464
5791,7936,113378,6708,96121,1932,5428,4835,7078,278,118985
5802,5896,71899,94405,3113,3480,108078,7450,639,91628,32294
5812,1733,160289,5847,6182,8382,2858,65130,105,1958,6658
5826,4473,2268,3787,183317,1518,98124,2066,52328,1914,78469
5836,26198,26686,40962,1076,147142,1551,5947,928,32862,43560
5843,26726,3433,833,4616,861,3029,7192,706,55241,117107
5863,467,124484,74685,2799,168266,7285,40581,163985,4770,91622
5875,5107,63312,998,5878,94323,91690,2383,4252,67618,5156
5651,3836,2202,4916,31522,4117,8684,5915,3143,92234,4349
5938,7080,640,91079,103449,5092,5409,49276,695,3616,95309
5954,6055,5802,7450,639,32294,3272,111817,60293,59018,6367
5959,4776,7832,32632,5438,64285,6989,2185,152081,257,1189
5974,7302,78105,6349,6597,38992,260,152091,114670,94015,1218
5980,4893,8238,2856,105593,3832,633,142420,8860,306,2018
5990,26198,5841,155743,8918,4174,26645,6650,42009,4644,8188
6001,183911,181659,4009,7132,123,3500,53318,148632,3955,60941
6013,4489,6324,91628,2733,1836,639,7450,160836,7023,5347
6016,5063,3969,111320,7368,46367,1187,146684,33639,110655,126420
6027,3790,2590,106062,132660,6342,90353,6765,71899,80124,26471
6036,1493,2629,8331,104218,1051,6287,8836,47970,183011,56908
6055,7450,111817,639,129657,32294,5954,3272,175,6367,59018
6059,5414,1860,5110,4901,62374,119145,2819,5187,81229,4156
6063,5673,4700,128520,3968,1946,54934,77201,2800,4229,113378
6100,3453,8933,6643,3581,130452,5238,711,4014,5136,1186
6104,2788,98799,1080,6125,51082,109687,5114,79553,3396,5954
5891,84189,282,93840,5951,2272,40491,92008,715,8609,151559
5927,3912,119,2607,1866,3637,1784,40339,118924,1439,7943
5945,74789,7012,8965,6944,26158,115065,132796,131920,6374,77421
6178,4998,3426,85510,2743,805,257,55167,6436,4412,26562
6181,6422,5550,165639,1242,3022,2896,58842,4047,31522,3365
6185,176371,55805,2000,61705,27549,6751,3067,886,59016,6868
6193,4221,2474,3468,79259,2,42725,97913,179401,183611,44731
6203,118814,707,942,3697,155892,1137,167790,412,2672,68932
6215,5625,4260,3350,3587,8609,4191,26599,118814,391,1175
6223,100843,986,104303,26965,3298,106785,764,6301,388,160573
6237,4835,7618,113207,4912,6182,5055,2757,40819,6860,57843
6239,55908,1515,8447,6348,60514,26444,8928,93610,2408,1702
6246,111795,528,34321,101895,44840,5267,2060,3138,5102,4010
6254,7839,36276,4325,2961,2574,70159,4681,73015,7084,5105
6265,6965,5401,101962,172461,2068,2316,89804,3469,8781,103539
6271,49220,6415,363,6186,7581,3569,6817,61348,3006,156553
6294,87222,134170,26399,136556,5047,79224,59784,26865,59103,88327
6302,5046,2656,142961,4689,880,60514,55282,8138,49278,97988
